Adresa,LocSort
G021801005,2160300
G021801006,2160500
G021801007,2160700
G021802001,2159500
G021802002,2159700
G021802003,2159900
G021802004,2160100
G021802005,2160300
G021802006,2160500
G021802007,2160700
G021803001,2159500
G021803002,2159700
G021803003,2159900
G021803004,2160100
G021803005,2160300
G021803006,2160500
G021803007,2160700
G021900001,2159400
G021900002,2159200
G021900003,2159000
G021900004,2158800
G021900005,2158600
G021900006,2158400
G021900007,2158200
G021900008,2158000
G021900009,2157800
G021900011,2157400
G021900012,2157200
G021900013,2157000
G021900014,2156800
G021900015,2156600
G021900021,2126200
G021900022,2126000
G021900023,2125800
G021900024,2125600
G021900025,2125400
G021900026,2125200
G021900027,2125000
G021900028,2124800
G021900029,2124600
G021901001,2159400
G021901002,2159200
G021901003,2159000
G021901004,2158800
G021901005,2158600
G021901006,2158400
G021901007,2158200
G021901008,2158000
G021901009,2157800
G021901011,2157400
G021901012,2157200
G021901013,2157000
G021901014,2156800
G021901015,2156600
G021901021,2126200
G021901022,2126000
G021901023,2125800
G021901024,2125600
G021901025,2125400
G021901026,2125200
G021901027,2125000
G021901028,2124800
G021901029,2124600
G021902001,2159400
G021902002,2159200
G021902003,2159000
G021902004,2158800
G021902005,2158600
G021902006,2158400
G021902007,2158200
G021902008,2158000
G021902009,2157800
G021902011,2157400
G021902012,2157200
G021902013,2157000
G021902014,2156800
G021902015,2156600
G021902021,2126200
G021902022,2126000
G021902023,2125800
G021902024,2125600
G021902025,2125400
G021902026,2125200
G021902027,2125000
G021902028,2124800
G021902029,2124600
G021903001,2159400
G021903002,2159200
G021903003,2159000
G021903004,2158800
G021903005,2158600
G021903006,2158400
G021903007,2158200
G021903008,2158000
G021903009,2157800
G021903011,2157400
G014010001,3129300
G014010002,3129300
G014010003,3129300
G014010004,3129300
G014010005,3129300
G014010006,3129300
G014010007,3129300
G014010008,3129300
G014010009,3129100
G014010011,3129100
G014010012,3129100
G014010013,3129100
G014010014,3129100
G014010015,3129100
G014010016,3129100
G014010017,3128900
G014010018,3128900
G014010019,3128900
G014010021,3128900
G014010022,3128900
G014010023,3128900
G014010024,3128900
G014010025,3128700
G014010026,3128700
G014010027,3128700
G014010028,3128700
G014010029,3128700
G014010031,3128700
G014010032,3128700
G014010033,3128500
G014010034,3128500
G014010035,3128500
G014010036,3128500
G014010037,3128500
G014010038,3128500
G014010039,3128500
G014010041,3128300
G014010042,3128300
G014010043,3128300
G014010044,3128300
G014010045,3128300
G014010046,3128300
G014010047,3128300
G014010048,3128300
G014010049,3128100
G014010051,3128100
G014010052,3128100
G014010053,3128100
G014010054,3128100
G014010055,3128100
G014010056,3128100
G014010057,3127900
G014010058,3127900
G014010059,3127900
G014010061,3127900
G014010062,3127900
G014010063,3127900
G014010064,3127900
G014010065,3127700
G014010066,3127700
G014010067,3127700
G014010068,3127700
G014010069,3127700
G014010071,3127700
G014010072,3127700
G014010073,3127500
G014010074,3127500
G014010075,3127500
G014010076,3127500
G014010077,3127500
G014010078,3127500
G014010079,3127500
G014010081,3127300
G014010082,3127300
G014010083,3127300
G014010084,3127300
G014010085,3127300
G014010086,3127300
G014010087,3127300
G014010088,3127300
G014010089,3127100
G014010091,3127100
G014010092,3127100
G014010093,3127100
G014010094,3127100
G014010095,3127100
G014010096,3127100
G014010097,3126900
G014010098,3126900
G014010099,3126900
G014011001,3129300
G014011002,3129300
G014011003,3129300
G014011004,3129300
G014011005,3129300
G014011006,3129300
G014011007,3129300
G014011008,3129300
G014011009,3129100
G014011011,3129100
G014011012,3129100
G014011013,3129100
G014011014,3129100
G014011015,3129100
G014011016,3129100
G014011017,3128900
G014011018,3128900
G014011019,3128900
G014011021,3128900
G014011022,3128900
G014011023,3128900
G014011024,3128900
G014011025,3128700
G014011026,3128700
G014011027,3128700
G014011028,3128700
G014011029,3128700
G014011031,3128700
G014011032,3128700
G014011033,3128500
G014011034,3128500
G014011035,3128500
G014011036,3128500
G014011037,3128500
G014011038,3128500
G014011039,3128500
G014011041,3128300
G014011042,3128300
G014011043,3128300
G014011044,3128300
G014011045,3128300
G014011046,3128300
G014011047,3128300
G014011048,3128300
G014011049,3128100
G014011051,3128100
G014011052,3128100
G014011053,3128100
G014011054,3128100
G014011055,3128100
G014011056,3128100
G014011057,3127900
G014011058,3127900
G014011059,3127900
G014011061,3127900
G014011062,3127900
G014011063,3127900
G014011064,3127900
G014011065,3127700
G014011066,3127700
G014011067,3127700
G014011068,3127700
G014011069,3127700
G014011071,3127700
G014011072,3127700
G014011073,3127500
G014011074,3127500
G014011075,3127500
G014011076,3127500
G014011077,3127500
G014011078,3127500
G014011079,3127500
G014011081,3127300
G014011082,3127300
G014011083,3127300
G014011084,3127300
G014011085,3127300
G014011086,3127300
G014011087,3127300
G014011088,3127300
G014011089,3127100
G014011091,3127100
G014011092,3127100
G014011093,3127100
G014011094,3127100
G014011095,3127100
G014011096,3127100
G014011097,3126900
G014011098,3126900
G014011099,3126900
G024010001,2129300
G024010002,2129300
G024010003,2129300
G024010004,2129300
G024010005,2129300
G024010006,2129300
G024010007,2129300
G024010008,2129300
G024010009,2129100
G024010011,2129100
G024010012,2129100
G024010013,2129100
G024010014,2129100
G024010015,2129100
G024010016,2129100
G024010017,2128900
G024010018,2128900
G024010019,2128900
G024010021,2128900
G024010022,2128900
G024010023,2128900
G024010024,2128900
G024010025,2128700
G024010026,2128700
G024010027,2128700
G024010028,2128700
G024010029,2128700
G024010031,2128700
G024010032,2128700
G024010033,2128500
G024010034,2128500
G024010035,2128500
G024010036,2128500
G024010037,2128500
G024010038,2128500
G024010039,2128500
G024010041,2128300
G024010042,2128300
G024010043,2128300
G024010044,2128300
G024010045,2128300
G024010046,2128300
G024010047,2128300
G024010048,2128300
G024010049,2128100
G024010051,2128100
G024010052,2128100
G024010053,2128100
G024010054,2128100
G024010055,2128100
G024010056,2128100
G024010057,2127900
G024010058,2127900
G024010059,2127900
G024010061,2127900
G024010062,2127900
G024010063,2127900
G024010064,2127900
G024010065,2127700
G024010066,2127700
G024010067,2127700
G024010068,2127700
G024010069,2127700
G024010071,2127700
G024010072,2127700
G024010073,2127500
G024010074,2127500
G024010075,2127500
G024010076,2127500
G024010077,2127500
G024010078,2127500
G024010079,2127500
G024010081,2127300
G024010082,2127300
G024010083,2127300
G024010084,2127300
G024010085,2127300
G024010086,2127300
G024010087,2127300
G024010088,2127300
G024010089,2127100
G024010091,2127100
G024010092,2127100
G024010093,2127100
G024010094,2127100
G024010095,2127100
G024010096,2127100
G024010097,2126900
G024010098,2126900
G024010099,2126900
G024011001,2129300
G024011002,2129300
G024011003,2129300
G024011004,2129300
G024011005,2129300
G024011006,2129300
G024011007,2129300
G024011008,2129300
G024011009,2129100
G024011011,2129100
G024011012,2129100
G024011013,2129100
G024011014,2129100
G024011015,2129100
G024011016,2129100
G024011017,2128900
G024011018,2128900
G024011019,2128900
G024011021,2128900
G024011022,2128900
G024011023,2128900
G024011024,2128900
G024011025,2128700
G024011026,2128700
G024011027,2128700
G024011028,2128700
G024011029,2128700
G024011031,2128700
G024011032,2128700
G024011033,2128500
G024011034,2128500
G024011035,2128500
G024011036,2128500
G024011037,2128500
G024011038,2128500
G024011039,2128500
G024011041,2128300
G024011042,2128300
G024011043,2128300
G024011044,2128300
G024011045,2128300
G024011046,2128300
G024011047,2128300
G024011048,2128300
G024011049,2128100
G024011051,2128100
G024011052,2128100
G024011053,2128100
G024011054,2128100
G024011055,2128100
G024011056,2128100
G024011057,2127900
G024011058,2127900
G024011059,2127900
G024011061,2127900
G024011062,2127900
G024011063,2127900
G024011064,2127900
G024011065,2127700
G024011066,2127700
G024011067,2127700
G024011068,2127700
G024011069,2127700
G024011071,2127700
G024011072,2127700
G024011073,2127500
G024011074,2127500
G024011075,2127500
G024011076,2127500
G024011077,2127500
G024011078,2127500
G024011079,2127500
G024011081,2127300
G024011082,2127300
G024011083,2127300
G024011084,2127300
G024011085,2127300
G024011086,2127300
G024011087,2127300
G024011088,2127300
G024011089,2127100
G024011091,2127100
G024011092,2127100
G024011093,2127100
G024011094,2127100
G024011095,2127100
G024011096,2127100
G024011097,2126900
G024011098,2126900
G024011099,2126900
G004010010,4148800
G004010020,4148700
G004010030,4148600
G004010040,4148500
G004010050,4148400
G004010060,4148300
G004010070,4148190
G004010080,4148080
G004010090,4147960
G004011010,4148800
G004011020,4148700
G004011030,4148600
G004011040,4148500
G004011050,4148400
G004011060,4148300
G004011070,4148190
G004011080,4148080
G004011090,4147960
G014010010,3129100
G014010020,3128900
G014010030,3128700
G014010040,3128500
G014010050,3128100
G014010060,3127900
G014010070,3127700
G014010080,3127500
G014010090,3127100
G014011010,3129100
G014011020,3128900
G014011030,3128700
G014011040,3128500
G014011050,3128100
G014011060,3127900
G014011070,3127700
G014011080,3127500
G014011090,3127100
G024010010,2129100
G024010020,2128900
G024010030,2128700
G024010040,2128500
G024010050,2128100
G024010060,2127900
G024010070,2127700
G024010080,2127500
G024010090,2127100
G024011010,2129100
G024011020,2128900
G024011030,2128700
G024011040,2128500
G024011050,2128100
G024011060,2127900
G024011070,2127700
G024011080,2127500
G024011090,2127100
G004010100,4147850
G004010101,4147840
G004010102,4147830
G004010103,4147820
G004010104,4147810
G004010105,4147790
G004010106,4147780
G004010107,4147770
G004010108,4147760
G004010109,4147750
G004010110,4147740
G004010111,4147730
G004010112,4147720
G004010113,4147700
G004010114,4147690
G004010115,4147680
G004010116,4147670
G004010117,4147660
G004010118,4147650
G004010119,4147640
G004010120,4147630
G004010153,4147590
G004010154,4147580
G004010155,4147570
G004010156,4147560
G004010157,4147550
G004010158,4147540
G004010159,4147530
G004010160,4147520
G004010161,4147500
G004010162,4147490
G004010163,4147480
G004010164,4147470
G004010165,4147460
G004010166,4147450
G004010167,4147440
G004010168,4147430
G004010169,4147410
G004010170,4147400
G004010171,4147390
G004010172,4147380
G004010173,4147370
G004010174,4147360
G004010175,4147350
G004010176,4147340
G004010177,4147320
G004010178,4147310
G004010179,4147300
G004010180,4147290
G004010181,4147280
G004010182,4147270
G004010183,4147260
G004010184,4147250
G004010185,4147230
G004010186,4147220
G004010187,4147210
G004010188,4147200
G004010189,4147190
G004010190,4147180
G004010191,4147170
G004010192,4147160
G004010193,4147140
G004010194,4147130
G004010195,4147120
G004010196,4147110
G004010197,4147100
G004010198,4147090
G004010199,4147080
G004011100,4147850
G004011101,4147840
G004011102,4147830
G004011103,4147820
G004011104,4147810
G004011105,4147790
G004011106,4147780
G004011107,4147770
G004011108,4147760
G004011109,4147750
G004011110,4147740
G004011111,4147730
G004011112,4147720
G004011113,4147700
G004011114,4147690
G004011115,4147680
G004011116,4147670
G004011117,4147660
G004011118,4147650
G004011119,4147640
G004011120,4147630
G004011153,4147590
G004011154,4147580
G004011155,4147570
G004011156,4147560
G004011157,4147550
G004011158,4147540
G004011159,4147530
G004011160,4147520
G004011161,4147500
G004011162,4147490
G004011163,4147480
G004011164,4147470
G004011165,4147460
G004011166,4147450
G004011167,4147440
G004011168,4147430
G004011169,4147410
G004011170,4147400
G004011171,4147390
G004011172,4147380
G004011173,4147370
G004011174,4147360
G004011175,4147350
G004011176,4147340
G004011177,4147320
G004011178,4147310
G004011179,4147300
G004011180,4147290
G004011181,4147280
G004011182,4147270
G004011183,4147260
G004011184,4147250
G004011185,4147230
G004011186,4147220
G004011187,4147210
G004011188,4147200
G004011189,4147190
G004011190,4147180
G004011191,4147170
G004011192,4147160
G004011193,4147140
G004011194,4147130
G004011195,4147120
G004011196,4147110
G004011197,4147100
G004011198,4147090
G004011199,4147080
G014010100,3126900
G014010101,3126900
G014010102,3126900
G014010103,3126900
G014010104,3126900
G014010105,3126700
G014010106,3126700
G014010107,3126700
G014010108,3126700
G014010109,3126700
G014010110,3126700
G014010111,3126700
G014010112,3126700
G014010113,3126500
G014010114,3126500
G014010115,3126500
G014010116,3126500
G014010117,3126500
G014010118,3126500
G014010119,3126500
G014010120,3126500
G014010153,3102300
G014010154,3102300
G014010155,3102300
G014010156,3102300
G014010157,3102300
G014010158,3102300
G014010159,3102300
G014010160,3102300
G014010161,3102100
G014010162,3102100
G014010163,3102100
G014010164,3102100
G014010165,3102100
G014010166,3102100
G014010167,3102100
G014010168,3102100
G014010169,3101900
G014010170,3101900
G014010171,3101900
G014010172,3101900
G014010173,3101900
G014010174,3101900
G014010175,3101900
G014010176,3101900
G014010177,3101700
G014010178,3101700
G014010179,3101700
G014010180,3101700
G014010181,3101700
G014010182,3101700
G014010183,3101700
G014010184,3101700
G014010185,3101500
G014010186,3101500
G014010187,3101500
G014010188,3101500
G014010189,3101500
G014010190,3101500
G014010191,3101500
G014010192,3101500
G014010193,3101300
G014010194,3101300
G014010195,3101300
G014010196,3101300
G014010197,3101300
G014010198,3101300
G014010199,3101300
G014011100,3126900
G014011101,3126900
U04050201 ,35
G021903012,2157200
G021903013,2157000
G021903014,2156800
G021903015,2156600
G021903021,2126200
G021903022,2126000
G021903023,2125800
G021903024,2125600
G021903025,2125400
G021903026,2125200
G021903027,2125000
G021903028,2124800
G021903029,2124600
G001100010,4187300
G001100020,4116000
G001100030,4115000
G001101010,4187300
G001101020,4116000
G001101030,4115000
G001102010,4187300
G001102020,4116000
G001102030,4115000
G001103010,4187300
G001103020,4116000
G001103030,4115000
G001200010,4188800
G001200020,4116500
G001200030,4114700
G001201010,4188800
G001201020,4116500
G001201030,4114700
G001202010,4188800
G001202020,4116500
G001202030,4114700
G001203010,4188800
G001203020,4116500
G001203030,4114700
G001300010,4183900
G001300020,4118800
G001300030,4117800
G001301010,4183900
G001301020,4118800
G001301030,4117800
G001302010,4183900
G001302020,4118800
G001302030,4117800
G001303010,4183900
G001303020,4118800
G001303030,4117800
G001400010,4185400
G001400020,4119300
G001400030,4117500
G001401010,4185400
G001401020,4119300
G001401030,4117500
G001402010,4185400
G001402020,4119300
G001402030,4117500
G001403010,4185400
G001403020,4119300
G001403030,4117500
G001500010,4180500
G001500020,4121600
G001500030,4120600
G001501010,4180500
G001501020,4121600
G001501030,4120600
G001502010,4180500
G001502020,4121600
G001502030,4120600
G001503010,4180500
G001503020,4121600
G001503030,4120600
G001600010,4182000
G001600020,4122100
G001600030,4120300
G001601010,4182000
G001601020,4122100
G001601030,4120300
G001602010,4182000
G001602020,4122100
G001602030,4120300
G001603010,4182000
G001603020,4122100
G001603030,4120300
G001900010,4176100
G001900020,4124400
G001900030,4123400
G001901010,4176100
G001901020,4124400
G001901030,4123400
G001902010,4176100
G001902020,4124400
G001902030,4123400
G001903010,4176100
G001903020,4124400
G001903030,4123400
G011100010,3177600
