dávka,produkt,počet,uložení,vozík,adresa,vlna,
17968432,132011-Z15S-066SK,1,Paleta,1216005,VEEEE03033,1473564,39924
17968849,1930500184,2,Paleta,1216041,VDDDD11223,1473564,3310
17968392,29601032151,2,Komůrkový regál,1216015,G000203045,1473564,8681
17968392,2960795,1,Komůrkový regál,1216015,G000102021,1473564,8681
17968392,9588080210,2,Komůrkový regál,1216015,G000208066,1473564,8681
17968392,95HWW1595,4,Paleta,1216015,VDDDD09261,1473564,8681
17968392,95HWW310,1,Paleta,1216015,VDDDD07210,1473564,8681
17968392,95SGO491,1,Policový regál,1216015,G000404029,1473564,8681
17968392,95HWW301,2,Paleta,1216015,VDDDD09207,1473564,8681
17968640,20454162,4,Paleta,1216025,VDDDD05205,1473564,48160
17968396,517224472,1,Policový regál,1216001,G000800001,1473564,3473
17968396,D-N-3520-P3-514,3,Paleta,1216001,VEEEE01034,1473564,3473
17968396,D-N-3571-P3-701,1,Paleta,1216001,VEEEE02033,1473564,3473
17968396,20454187,1,Paleta,1216001,VDDDD06215,1473564,3473
17968394,EC13T33634012,1,Policový regál,1215979,G002005003,1473564,39906
17968394,EC13T33514012,2,Policový regál,1215979,G000501030,1473564,39906
17968397,20083061,1,Policový regál,1216015,G003402028,1473564,7158
17968397,201042577281,1,Komůrkový regál,1216015,G000005059,1473564,7158
17968397,205517505,2,Paleta,1216015,VDDDD06273,1473564,7158
17968397,20171300027406,1,Paleta,1216015,VDDDD09203,1473564,7158
17968398,205A0000010233,1,Paleta,1216015,VDDDD09281,1473564,12844
17968398,2960305026,1,Komůrkový regál,1216015,G000205010,1473564,12844
17968398,95SG108288,1,Paleta,1216015,VDDDD06314,1473564,12844
17968398,95SGP1171,1,Policový regál,1216015,G000901014,1473564,12844
17968398,95XIS1155,1,Policový regál,1216015,G001901013,1473564,12844
17968398,20505061,1,Paleta,1216015,VDDDD02305,1473564,12844
17968398,LNM61DDUAT6EU,1,Paleta,1216015,VEEEE03033,1473564,12844
17968398,2100808963,1,Policový regál,1216015,G000702018,1473564,12844
17968398,95ALPF811,1,Komůrkový regál,1216015,G000202203,1473564,12844
17968398,9589400800,1,Komůrkový regál,1216015,G000110115,1473564,12844
17968338,185-UM5302-LX431W,1,Paleta,1215982,VEEEE03034,1473564,3769
17968338,20409009523,1,Paleta,1215982,VEEEE03017,1473564,3769
17968338,2050600450,1,Paleta,1215982,VDDDD09285,1473564,3769
17968338,205517547,1,Paleta,1215982,VDDDD06280,1473564,3769
17968338,35120583,1,Paleta,1215982,VDDDD07365,1473564,3769
17968338,35120580,1,Paleta,1215982,VCCCC01023,1473564,3769
17968338,5172250822,1,Paleta,1215982,VAAAA00042,1473564,3769
17968338,95XIW95580,1,Policový regál,1215982,G000500014,1473564,3769
17968338,205011013,1,Paleta,1215982,VDDDD06303,1473564,3769
17968338,35120581,1,Paleta,1215982,VCCCC01022,1473564,3769
17968338,35120582,1,Paleta,1215982,VEEEE02032,1473564,3769
17968405,52607211561564,1,Paleta,1216015,VCCCC02022,1473564,26364
17968405,1129953799991,1,Paleta,1216015,VDDDD06318,1473564,26364
17968405,517223124,1,Policový regál,1216015,G001403011,1473564,26364
17968405,517223125,1,Policový regál,1216015,G003003001,1473564,26364
17968405,52607204427,1,Paleta,1216015,VCCCC01018,1473564,26364
17968405,2040900010540,1,Paleta,1216015,VEEEE01027,1473564,26364
17968405,204400020,1,Paleta,1216015,VDDDD08216,1473564,26364
17968443,81901983431,17,Paleta,1216016,VDDDD07317,1473564,3070
17968443,809-T5D-03504,20,Paleta,1216016,VCCCC01021,1473564,3070
17968530,5400010012,1,Paleta,1216019,VDDDD11231,1473564,25053
17968530,204400060,1,Paleta,1216019,VDDDD05215,1473564,25053
17968317,184200138,3,Policový regál,1215992,G000500030,1473564,16236
17968317,184200140,3,Policový regál,1215992,G003102023,1473564,16236
17968317,184200147,1,Policový regál,1215992,G001604031,1473564,16236
17968317,95895870526,1,Komůrkový regál,1215992,G000201061,1473564,16236
17968317,95SGP58593,1,Policový regál,1215992,G002402006,1473564,16236
17968408,31701153,1,Komůrkový regál,1215989,G000110191,1473564,23259
17968408,31701154,1,Komůrkový regál,1215989,G000109035,1473564,23259
17968408,31701155,1,Komůrkový regál,1215989,G000208234,1473564,23259
17968408,31701606,1,Policový regál,1215989,G000601002,1473564,23259
17968408,31701607,1,Policový regál,1215989,G000901016,1473564,23259
17968408,31701608,1,Policový regál,1215989,G001204002,1473564,23259
17968408,31701609,1,Policový regál,1215989,G001101013,1473564,23259
17968408,95XIW9414,1,Policový regál,1215989,G001603001,1473564,23259
17968408,EPP731203830,1,Komůrkový regál,1215989,G000306041,1473564,23259
17968408,LNN21C30017CK,1,Paleta,1215989,VEEEE02033,1473564,23259
17968408,2050600817,1,Paleta,1215989,VDDDD07299,1473564,23259
17968408,HP-453A1ES,1,Paleta,1215989,VEEEE04033,1473564,23259
17968408,KCP426SD8-16,1,Paleta,1215989,VDDDD08307,1473564,23259
17968408,205060105,1,Paleta,1215989,VDDDD06175,1473564,23259
17968409,1319981-MQ052-CZ,1,Paleta,1216002,VDDDD06349,1473564,39924
17968409,13199871-MPPM3SK,1,Paleta,1216002,VDDDD07221,1473564,39924
17968409,133103352-MPUR3SK,1,Paleta,1216002,VDDDD03299,1473564,39924
17968409,135561-MKUQ3SK,1,Paleta,1216002,VDDDD04301,1473564,39924
17968409,1357021-MNK03SK,2,Paleta,1216002,VCCCC01022,1473564,39924
17968409,133103311-MLK43SK,1,Paleta,1216002,VDDDD05319,1473564,39924
17968409,13556-MLWJ3SK,1,Policový regál,1216002,G001602025,1473564,39924
17968409,13556-MX2E2SK,1,Paleta,1216002,VEEEE02003,1473564,39924
17968409,1355611-MP7F3SK,1,Paleta,1216002,VDDDD07321,1473564,39924
17968409,1319981-MMMQ3-SK,1,Paleta,1216002,VEEEE01005,1473564,39924
17968409,1319981-MQD83SK,8,Paleta,1216002,VAAAA00031,1473564,39924
17968409,1319982-MKU63SK,1,Policový regál,1216002,G002101027,1473564,39924
17968409,1319982-MM0A3SK,3,Policový regál,1216002,VBBBB01018,1473564,39924
17968409,1319982-MXLY2,1,Paleta,1216002,VCCCC01007,1473564,39924
17968409,1319987-MM1L3SK,1,Policový regál,1216002,G003804010,1473564,39924
17968409,1319987-MMX62SK,1,Paleta,1216002,VAAAA00041,1473564,39924
17968409,1319987-MWVU2SK,1,Policový regál,1216002,VBBBB01036,1473564,39924
17968409,13199871-MPRW3SK,1,Policový regál,1216002,G001201016,1473564,39924
17968409,13199871-MPRY3SK,1,Policový regál,1216002,G001500020,1473564,39924
17968409,13199871-MPTJ3SK,2,Paleta,1216002,VEEEE02002,1473564,39924
17968409,13199871-MPTL3SK,1,Policový regál,1216002,G002902014,1473564,39924
17968409,13199871-MPU13SK,1,Policový regál,1216002,G003002024,1473564,39924
17968409,13199871-MPU63SK,1,Paleta,1216002,VCCCC01017,1473564,39924
17968409,13300832-MK893,1,Paleta,1216002,VDDDD08260,1473564,39924
17968409,133008451-MP213,1,Paleta,1216002,VEEEE02034,1473564,39924
17968409,1330303-MM6K3SK,1,Policový regál,1216002,G001403003,1473564,39924
17968409,1330303-MNA43SK,1,Policový regál,1216002,G000901010,1473564,39924
17968409,133041-MJQK3,1,Policový regál,1216002,G003302011,1473564,39924
17968409,133041-MQLY3SK,1,Paleta,1216002,VAAAA00043,1473564,39924
17968409,133103301-MLPF3SK,1,Paleta,1216002,VDDDD08253,1473564,39924
17968409,133103301-MLPH3SK,1,Paleta,1216002,VDDDD09342,1473564,39924
17968409,133103358-MQ9X3SK,1,Paleta,1216002,VEEEE02031,1473564,39924
17968409,1355611-MPLG3SK,1,Paleta,1216002,VDDDD05173,1473564,39924
17968409,13570301-MNKQ3,1,Paleta,1216002,VDDDD09175,1473564,39924
17968409,1357031-MNP73SK,1,Paleta,1216002,VDDDD07167,1473564,39924
17968312,95BR704,3,Policový regál,,G000702019,1473564,14170
17968410,1319981-MK2C3-CZ,2,Policový regál,1216003,G001402026,1473564,39924
17968410,1319981-MK2D3-SK,1,Policový regál,1216003,G000600028,1473564,39924
17968410,1319981-MK2E3-SK,2,Paleta,1216003,VEEEE01017,1473564,39924
17968410,1319981-MMMQ3-SK,1,Paleta,1216003,VEEEE01005,1473564,39924
17968410,1319981-MMTN2SK,3,Paleta,1216003,VAAAA00045,1473564,39924
17968410,1319981-MQD83SK,4,Paleta,1216003,VAAAA00031,1473564,39924
17968410,1319982-MJ1M2,1,Policový regál,1216003,G002702026,1473564,39924
17968410,1319982-MLYV3SK,1,Policový regál,1216003,G002801029,1473564,39924
17968410,1319982-MXLY2,1,Paleta,1216003,VCCCC01007,1473564,39924
17968410,1319984-ME291SK,1,Policový regál,1216003,G002204001,1473564,39924
17968410,1319987-MHXH3SK,1,Paleta,1216003,VEEEE03007,1473564,39924
17968410,1319987-MM1F3SK,1,Komůrkový regál,1216003,G000207132,1473564,39924
17968410,1319987-MM2X3SK,2,Paleta,1216003,VCCCC01008,1473564,39924
17968410,13199871-MPRY3SK,1,Policový regál,1216003,G001500020,1473564,39924
17968410,13199871-MPTH3SK,1,Policový regál,1216003,G000800023,1473564,39924
17968410,13199871-MPTP3SK,1,Policový regál,1216003,VBBBB00011,1473564,39924
17968410,1355611-MPLA3SK,1,Paleta,1216003,VDDDD06319,1473564,39924
17968410,1355611-MR2P3SK,1,Paleta,1216003,VDDDD06312,1473564,39924
17968410,1319981-MQ052-CZ,1,Paleta,1216003,VDDDD06349,1473564,39924
17968410,133041-MXNK2,2,Paleta,1216003,VDDDD09215,1473564,39924
17968410,133103301-MLQ63SK,1,Paleta,1216003,VDDDD07305,1473564,39924
17968410,133103311-MLK03SK,1,Paleta,1216003,VDDDD08304,1473564,39924
17968410,135561-ML2W3SK,1,Paleta,1216003,VDDDD03301,1473564,39924
17968410,1357021-MNK03SK,2,Paleta,1216003,VCCCC01022,1473564,39924
17968410,2050022523,1,Paleta,1216003,VDDDD09307,1473564,39924
17968410,13199871-MPTQ3SK,1,Policový regál,1216003,G002702020,1473564,39924
17968410,13199871-MPU73SK,2,Paleta,1216003,VEEEE01016,1473564,39924
17968410,13300424-MPQ13,1,Paleta,1216003,VDDDD08319,1473564,39924
17968410,133008451-MP1Y3,1,Paleta,1216003,VEEEE03033,1473564,39924
17968410,133021-MQLU3SK,1,Paleta,1216003,VEEEE02004,1473564,39924
17968410,133041-MJQK3,1,Policový regál,1216003,G003302011,1473564,39924
17968410,133103110-MHDH3SK,1,Paleta,1216003,VDDDD06321,1473564,39924
17968410,133103251-MGJ53SK,1,Paleta,1216003,VDDDD09317,1473564,39924
17968410,133008461-MNYE3,1,Paleta,1216003,VDDDD07161,1473564,39924
17968410,13310193-MMXJ3SK,1,Paleta,1216003,VDDDD07163,1473564,39924
17968410,133103352-MPV03SK,2,Paleta,1216003,VDDDD09186,1473564,39924
17968410,133103352-MPVN3SK,1,Paleta,1216003,VDDDD05167,1473564,39924
17968410,133103358-MQ9X3SK,1,Paleta,1216003,VEEEE02031,1473564,39924
17968410,135561-ML733SK,1,Paleta,1216003,VDDDD08162,1473564,39924
17968480,200850157,1,Paleta,1216017,VCCCC02037,1473564,23524
17968480,203800004,1,Paleta,1216017,VDDDD07302,1473564,23524
17968480,2017130082131,1,Paleta,1216017,VDDDD09162,1473564,23524
17968411,AQP00924-B21,1,Paleta,1216004,VDDDD03306,1473564,9786
17968411,AQ652503-B21,1,Policový regál,1216004,G000501017,1473564,9786
17968411,AQ865414-B21,1,Policový regál,1216004,G002304015,1473564,9786
17968411,AQ512485-B21,1,Policový regál,1216004,G001203020,1473564,9786
17968411,AQ872481-B21,4,Paleta,1216004,VCCCC02032,1473564,9786
17968411,AQP18424-B21,2,Paleta,1216004,VCCCC03018,1473564,9786
17968418,2050022513,1,Paleta,1215991,VDDDD04306,1473564,30666
17968412,205517502,1,Paleta,1216015,VDDDD04300,1473564,24936
17968412,34313282,2,Paleta,1216015,VAAAA00048,1473564,24936
17968412,517222023,1,Policový regál,1216015,G001002030,1473564,24936
17968412,EC13T10024010,1,Komůrkový regál,1216015,G000309049,1473564,24936
17968412,2055159658264,1,Policový regál,1216015,G000405030,1473564,24936
17968412,205A00014,1,Paleta,1216015,AKCE000002,1473564,24936
17968412,29601031909,1,Policový regál,1216015,G001000004,1473564,24936
17968412,34313250,1,Paleta,1216015,VEEEE01023,1473564,24936
17968412,34313252,1,Paleta,1216015,VCCCC02006,1473564,24936
17968412,205A0000010794,1,Paleta,1216015,VDDDD04307,1473564,24936
17968412,205A0000017950,2,Paleta,1216015,VDDDD08305,1473564,24936
17968412,204400470,1,Paleta,1216015,VDDDD08173,1473564,24936
17968412,205011020,1,Paleta,1216015,VDDDD09332,1473564,24936
17968413,20904426,1,Komůrkový regál,1215990,G000110180,1473564,23155
17968413,2191060699,1,Komůrkový regál,1215990,G000101177,1473564,23155
17968413,2290105892,1,Policový regál,1215990,G002000007,1473564,23155
17968413,296010319261,1,Policový regál,1215990,G002000028,1473564,23155
17968413,95895764,1,Komůrkový regál,1215990,G000308065,1473564,23155
17968413,D-D-3000S-340,1,Paleta,1215990,VEEEE03032,1473564,23155
17968413,34323374,3,Paleta,1215990,VCCCC03029,1473564,23155
17968415,2100808864,2,Paleta,1216015,VEEEE00020,1473564,5266
17968415,29601031907,1,Policový regál,1216015,G001600018,1473564,5266
17968415,4833200464,3,Paleta,1216015,VCCCC00036,1473564,5266
17968415,20505055,1,Paleta,1216015,VDDDD09303,1473564,5266
17968415,20505056,1,Paleta,1216015,VDDDD06301,1473564,5266
17968415,2017576682,1,Paleta,1216015,VDDDD08303,1473564,5266
17968416,95895320375,1,Policový regál,1216015,G000404015,1473564,45489
17968416,9589701332,1,Komůrkový regál,1216015,G000202193,1473564,45489
17968416,95SGN10237,14,Policový regál,1216015,G002402009,1473564,45489
17968416,EC13T27124012,2,Policový regál,1216015,G000402020,1473564,45489
17968416,EC13T945140,1,Paleta,1216015,VEEEE00019,1473564,45489
17968418,20551596472,1,Paleta,1215991,VDDDD09309,1473564,30666
17968423,31701388,1,Policový regál,1215999,VBBBB00050,1473564,40527
17968423,4833200324,2,Paleta,1215999,VCCCC02023,1473564,40527
17968423,48332005085,3,Paleta,1215999,VCCCC02022,1473564,40527
17968423,21008081039,1,Policový regál,1215999,G002403028,1473564,40527
17968423,29601031710,1,Policový regál,1215999,G002501029,1473564,40527
17968423,29602334,2,Paleta,1215999,VEEEE02026,1473564,40527
17968423,2960880,1,Paleta,1215999,VCCCC02016,1473564,40527
17968423,31701387,1,Paleta,1215999,VAAAA00047,1473564,40527
17968423,343233168,1,Paleta,1215999,VEEEE03035,1473564,40527
17968423,34323385,1,Paleta,1215999,VCCCC02034,1473564,40527
17968423,351202340,1,Paleta,1215999,VEEEE02015,1473564,40527
17968423,483320053910,2,Paleta,1215999,VCCCC03004,1473564,40527
17968423,204400140,1,Paleta,1215999,VDDDD06137,1473564,40527
17968374,200636175,5,Paleta,1215978,VEEEE01033,1473564,13223
17968374,20350030,8,Paleta,1215978,VDDDD04304,1473564,13223
17968374,2050600817,4,Paleta,1215978,VDDDD04283,1473564,13223
17968423,48332003971,1,Paleta,1215999,VCCCC02024,1473564,40527
17968423,48332003971,1,Paleta,1215999,VCCCC02024,1473564,40527
17968423,204A042,1,Paleta,1215999,VDDDD08309,1473564,40527
17968423,204A042,1,Paleta,1215999,VDDDD08309,1473564,40527
17968423,48332004578,1,Policový regál,1215999,G001004027,1473564,40527
17968423,48332003972,1,Policový regál,1215999,VBBBB01003,1473564,40527
17968431,34323497,20,Paleta,1215994,VAAAA00028,1473564,26535
17968431,343233162,1,Paleta,1215994,VEEEE02032,1473564,26535
17968418,22930011,1,Policový regál,1215991,G001501025,1473564,30666
17968418,203800017,2,Paleta,1215991,VDDDD06305,1473564,30666
17968418,2050602339,1,Paleta,1215991,VDDDD09183,1473564,30666
17968824,D-D-3000U-331,1,Paleta,1216039,VEEEE02031,1473564,48247
17968418,29493304,1,Komůrkový regál,1215991,G000208167,1473564,30666
17968418,EC11CG32407,1,Policový regál,1215991,VBBBB00061,1473564,30666
17968861,HP-3G2Q8EA,1,Policový regál,1216042,VBBBB02063,1473564,14170
17968381,31701121,1,Paleta,1215979,VEEEE01003,1473564,44166
17968381,31701131,1,Policový regál,1215979,VBBBB00007,1473564,44166
17968381,5172221165,1,Policový regál,1215979,G002702013,1473564,44166
17968333,1129953571,1,Paleta,1215983,VAAAA00036,1473564,3769
17968434,2008109255,1,Policový regál,1216005,G002803009,1473564,46803
17968434,2960103209916,3,Komůrkový regál,1216005,G000103021,1473564,46803
17968434,34313282,1,Paleta,1216005,VAAAA00048,1473564,46803
17968434,34313283,1,Paleta,1216005,VAAAA00010,1473564,46803
17968434,34313286,2,Paleta,1216005,VEEEE03014,1473564,46803
17968434,34313330,1,Policový regál,1216005,G002801007,1473564,46803
17968434,483320053910,1,Paleta,1216005,VCCCC03004,1473564,46803
17968434,5170001995,1,Policový regál,1216005,G001303019,1473564,46803
17968434,958GS1105,1,Policový regál,1216005,G002703022,1473564,46803
17968434,V70609,2,Policový regál,1216005,G002400023,1473564,46803
17968434,2050602338,1,Paleta,1216005,VDDDD05303,1473564,46803
17968434,44301376,2,Paleta,1216005,VDDDD07226,1473564,46803
17968434,51721286,1,Paleta,1216005,VDDDD08366,1473564,46803
17968434,51721320068,1,Paleta,1216005,VCCCC02022,1473564,46803
17968434,20350031,1,Paleta,1216005,VDDDD08178,1473564,46803
17968728,205011021,1,Paleta,1216032,VDDDD07337,1473564,29131
17968632,185D-D700S-400009R,1,Paleta,1216009,VCCCC00022,1473564,40440
17968632,20454187,2,Paleta,1216009,VDDDD06215,1473564,40440
17968632,809-T5D-03504,1,Paleta,1216009,VCCCC01021,1473564,40440
17968343,205A0000017920,30,Paleta,,VDDDD05329,1473564,7140
17968343,205A0000017950,10,Paleta,,VDDDD05327,1473564,7140
17968343,5170001834,2,Policový regál,,G001302024,1473564,7140
17968437,LNTZABF0015CZ,1,Paleta,1216016,VDDDD10283,1473564,40226
17968435,2090010113,1,Komůrkový regál,1215987,G000001213,1473564,12197
17968435,2090010116,1,Policový regál,1215987,G000401016,1473564,12197
17968435,2134040,1,Policový regál,1215987,G001603002,1473564,12197
17968435,219985102,2,Policový regál,1215987,G000701031,1473564,12197
17968435,31701100,1,Paleta,1215987,VEEEE00008,1473564,12197
17968435,31701101,1,Paleta,1215987,VEEEE01009,1473564,12197
17968435,31701102,1,Paleta,1215987,VEEEE02011,1473564,12197
17968435,31701103,1,Paleta,1215987,VEEEE01006,1473564,12197
17968435,35120309,1,Policový regál,1215987,G001001027,1473564,12197
17968435,39119200,5,Paleta,1215987,VEEEE00044,1473564,12197
17968435,48332002741,1,Policový regál,1215987,G002500011,1473564,12197
17968435,483320027412,1,Policový regál,1215987,G000500021,1473564,12197
17968435,54290011,1,Policový regál,1215987,G003402020,1473564,12197
17968435,204A033,8,Paleta,1215987,VDDDD06265,1473564,12197
17968435,39119201,2,Policový regál,1215987,VBBBB01051,1473564,12197
17968435,204A034,6,Paleta,1215987,VDDDD02295,1473564,12197
17968359,202121005,1,Paleta,1215978,VDDDD06226,1473564,13316
17968359,202121006,1,Policový regál,1215978,G002602021,1473564,13316
17968441,95895847785,1,Policový regál,1216016,G002502022,1473564,13656
17968441,205A0000010795,1,Paleta,1216016,VDDDD05323,1473564,13656
17968441,343233168,1,Paleta,1216016,VDDDD07349,1473564,13656
17968441,2100808784,1,Paleta,1216016,VEEEE02016,1473564,13656
17968441,2100808787,1,Policový regál,1216016,G002501021,1473564,13656
17968441,296010320269,1,Policový regál,1216016,G002202027,1473564,13656
17968441,35120481,1,Policový regál,1216016,G002701022,1473564,13656
17968441,205A0000010794,1,Paleta,1216016,VDDDD08135,1473564,13656
