Product,Unit,PackageType,ContentQty,X,Y,Z,Weight
437534,Unit,BA,1,18.3,7.3,29.1,0.534
437540,Unit,BA,1,18,7.2,28.5,0.546
437542,Unit,BA,1,24.2,7.4,14.3,0.686
437558,Unit,BA,1,18.1,4.2,14.1,0.136
437558,Car,BA,100,45,27.3,32.3,14.76
437568,Car,BA,10,42.5,23,33,3.2
437568,Unit,BA,1,41,2,28,0.24
437675,Car,BA,100,41,34,30,20.17
437675,Unit,BA,1,17.1,3.7,12,0.186
437676,Unit,BA,1,14.8,1.2,20,0.026
437676,Car,BA,150,40,21,33,3.87
437678,Unit,BA,1,10,2,10,0.04
437678,Car,BA,200,47,33,36,8.94
437684,Car,BA,100,39,18,34,7.27
437684,Unit,BA,1,10,2,10,0.07
437693,Unit,BA,1,13.6,5.6,11.4,0.284
437700,Unit,KO,1,50,21.5,50,27.88
437701,Unit,BA,1,40,14,40,4.96
437749,Unit,BA,1,41.2,11.3,41.2,5.616
437806,Car,BA,10,48.5,40,37,24.321
437806,Unit,BA,1,34.1,7.6,23.5,2.298
437844,Unit,BA,1,19.6,1.6,13.7,0.076
437881,Car,BA,20,34,30,24,6.5
437881,Unit,BA,1,13,11,6.5,0.28
437882,Car,BA,20,20,24,34,6.5
437882,Unit,BA,1,13,11,6.5,0.27
437911,Car,BA,200,45.9,25,33.6,5.124
437911,Unit,BA,1,15.5,4,13.2,0.042
437972,Unit,BA,1,26.8,6.4,18.9,0.682
437973,Unit,BA,1,13.7,2.7,10.3,0.028
437974,Unit,BA,1,10,2.3,18,0.066
437983,Unit,BA,1,18.5,6,16.4,0.216
437984,Unit,BA,1,39,25,13,2.5
437987,Unit,BA,1,13,50,35,3.32
437990,Unit,BA,1,13,5,20,0.22
438345,Unit,BA,1,14.5,14.5,14.5,0.28
438412,Car,BA,8,46.5,26,21.5,5.24
438412,Unit,BA,1,45.5,12.5,5.5,0.61
438413,Car,BA,6,53,33,15.5,5.48
438413,Unit,BA,1,15.9,4.7,50.7,0.716
438459,Unit,BA,1,51.5,4,13.5,0.63
438459,Car,BA,20,53,30,43,12.81
438489,Unit,BA,1,31.5,6.9,16.5,0.186
438489,Car,BA,10,41,26,10,2.15
438536,Unit,BA,1,18.9,6.2,12.3,0.104
438536,Car,BA,8,29.4,26.7,13.5,1.006
438558,Unit,BA,1,4,7,3,0.05
438585,Unit,BA,1,15,5.2,18.3,0.21
438588,Car,BA,4,38.5,23,24,6.1
438588,Unit,BA,1,20.7,9.5,22.9,1.222
438589,Car,BA,4,38.5,22.4,24.4,5.304
438589,Unit,BA,1,22.9,9.4,20.6,1.244
438590,Unit,BA,1,23,9.5,21,1.42
438590,Car,BA,4,38.5,22.5,24,6.06
438600,Unit,BA,1,12,2.5,10,0.05
438640,Car,BA,200,41,24,30,5.55
438640,Unit,BA,1,12.5,1.7,8.5,0.027
438668,Unit,BA,1,13,2,11,0.024
438669,Unit,BA,1,41,26.2,14.6,1.132
438669,Car,BA,5,74.1,31.8,29,6.886
438683,Unit,BA,1,9.5,4,7.5,0.115
438737,Unit,BA,1,18.1,2.3,13.2,0.018
438738,Unit,BA,1,11.4,2.4,14.7,0.08
438740,Unit,BA,1,10.6,2.6,15,0.052
438741,Unit,BA,1,12.7,2.7,14.2,0.08
438743,Unit,BA,1,11,11,0.5,0.03
438744,Unit,BA,1,11,11,0.5,0.02
438745,Unit,BA,1,10,10,0.7,0.06
438747,Car,BA,150,31.3,30.4,47,19.624
438747,Unit,BA,1,15.9,2.3,14.7,0.128
438753,Unit,BA,1,32.8,10.2,16.1,0.618
438753,Car,BA,12,49.6,41.6,34.4,8.3
438754,Car,BA,50,51,17.5,24,4.99
438754,Unit,BA,1,10.5,0.7,7,0.086
438755,Car,BA,50,50.5,18,24.5,5.06
438755,Unit,BA,1,11,0.5,8,0.075
438756,Unit,BA,1,11,1.5,8,0.09
438756,Car,BA,50,50,18,24,5.17
438758,Unit,BA,1,10,1.5,7,0.18
438758,Car,BA,20,49,24,17,4.26
438763,Car,BA,20,59,22,29,10.51
438763,Unit,BA,1,14.5,3,10.5,0.38
438783,Unit,BA,1,10.5,15,2,0.4
438783,Car,BA,25,50,22.5,30,10.99
438784,Car,BA,25,50,22,29,10.78
438784,Unit,BA,1,15,2,10,0.4
438785,Unit,BA,1,15,3,10,0.52
438785,Car,BA,20,50,22,29,11.47
438786,Car,BA,20,50,22,30,11.45
438786,Unit,BA,1,15,3,10,0.53
438787,Car,BA,20,50,22,30,13.41
438787,Unit,BA,1,15,3,10,0.62
438790,Car,BA,20,50,22,29.5,13.09
438790,Unit,BA,1,15,3,11,0.61
438974,Unit,BA,1,15.5,1.3,2,0.02
439010,Unit,BA,1,16.5,5,15,0.11
439010,Car,BA,20,52,36,17.5,2.694
439011,Unit,BA,1,16.5,15,5,0.12
439011,Car,BA,20,52,18,35,2.73
439016,Unit,BA,1,50.5,18.5,22.5,1.5
439016,Car,BA,2,52.5,39.5,26,3.72
439338,Unit,BA,1,55.9,12.8,44.8,6.18
439528,Unit,BA,1,18,0.4,9,0.04
439614,Car,BA,50,51.5,39,25.5,17.58
439614,Unit,BA,1,18.8,4.7,10.1,0.338
439671,Car,BA,3,71.5,27,43.5,24.06
439671,Unit,BA,1,9,43,71,8.45
439756,Unit,BA,1,35.8,13.6,11,0.464
439756,Pal,KO,154,80,120,112,98
439757,Unit,BA,1,37,10.5,10,0.42
439763,Unit,BA,1,33.9,13.8,12.1,0.74
439783,Unit,BA,1,29.7,15,32.9,2.926
439802,Unit,BA,1,20.9,3.6,16.6,0.138
439803,Unit,BA,1,17,6,17,0.38
439804,Unit,BA,1,16.1,3.1,17.3,0.076
439805,Unit,BA,1,12.7,3.1,15.6,0.056
439843,Unit,BA,1,8,16,8,0.415
439844,Unit,BA,1,8.5,8.1,13.1,0.254
439845,Unit,BA,1,8,16,8,0.415
439846,Unit,BA,1,13.2,8.2,8.5,0.254
439849,Unit,BA,1,8,23,8,0.45
439850,Unit,BA,1,14,8.2,13.4,0.422
439870,Unit,BA,1,43,1.8,30.5,1.42
439871,Unit,BA,1,49.5,1.8,34,1.75
439889,Unit,BA,1,10,3,12,0.211
439902,Unit,BA,1,20,24,21,1.19
439909,Car,BA,20,45.4,14.8,28.6,6.166
439909,Unit,BA,1,19.5,2.7,13.4,0.288
439911,Car,BA,20,39.7,14.8,34.6,6.37
439911,Unit,BA,1,13.1,6.8,9.6,0.3
439917,Unit,BA,1,22.1,1,30.7,0.26
439918,Car,BA,20,32,23,26.5,12.149
439918,Unit,BA,1,31,1.5,21.5,0.6
439920,Unit,BA,1,18.1,3,11.4,0.068
439921,Unit,BA,1,11,16,1.5,0.16
439921,Car,BA,40,33.5,25,15,6.518
439922,Unit,BA,1,21,30,1,0.1
439958,Car,BA,12,40.6,31.1,27.5,3.89
439958,Unit,BA,1,8.3,14.8,19.1,0.288
440058,Unit,BA,1,15.8,3.2,46.6,0.524
440058,Car,BA,25,49.5,37,36,13.284
440089,Unit,BA,1,36,7.5,21.5,1.406
440101,Unit,BA,1,15,22,7.5,0.78
440110,Unit,BA,1,23.9,8.2,15.3,0.24
440114,Car,BA,6,61,28,35,19.75
440114,Unit,BA,1,33,13,20,3.18
440117,Unit,BA,1,33,13,20,2.31
440117,Car,BA,6,61,28,35,19.75
440166,Unit,BA,1,30,5,21,2.55
440166,Pal,KO,300,120,143,80,766
440166,Car,BA,5,31,26,22,12.84
440168,Unit,BA,1,15,0.5,15,0.12
440174,Car,BA,12,27,22,27,6
440174,Unit,BA,1,11,4.5,11,0.41
440185,Unit,BA,1,17.5,1,8.5,0.075
440193,Unit,BA,1,18.4,4.2,22.6,0.108
440342,Unit,BA,1,12.5,4,5,0.05
440354,Unit,BA,1,23.1,6.8,34.1,0.984
440354,Car,BA,10,47.5,36,36,11.09
440401,Unit,BA,1,6.3,6.2,31.1,0.206
440401,Car,BA,15,19.7,32.6,32.4,3.346
440402,Unit,BA,1,31,6.2,6.4,0.212
440402,Car,BA,15,32,32.7,19.6,3.438
440403,Unit,BA,1,31,6.1,6.4,0.21
440403,Car,BA,12,32.3,32.5,19.8,3.322
440404,Unit,BA,1,31.4,10.5,10.3,0.502
440404,Car,BA,6,33.2,32,22.1,3.288
440405,Unit,BA,1,31,6.4,6.4,0.22
440405,Car,BA,15,32.2,32.7,19.8,3.544
440406,Unit,BA,1,31,6.2,6.5,0.24
440406,Car,BA,15,32.4,32.7,20.1,3.792
440407,Unit,BA,1,30,5.5,5,0.208
440407,Car,BA,12,31,23.5,17,2.717
440442,Unit,BA,1,30.6,7.4,22.5,0.362
440443,Car,BA,6,31.6,22.8,23.3,2.396
440443,Unit,BA,1,30.2,7.3,10.7,0.364
440444,Unit,BA,1,30.3,7.3,10.5,0.372
440444,Car,BA,6,31.3,22.7,23.4,2.454
440445,Car,BA,6,31.4,22.7,23.3,2.428
440445,Unit,BA,1,30.3,7.4,10.6,0.366
440446,Car,BA,6,31.7,22.6,23.3,2.89
440446,Unit,BA,1,30,7.3,10.5,0.448
440447,Car,BA,6,31.3,22.7,23.7,2.804
440447,Unit,BA,1,30.3,10.6,8,0.432
440448,Unit,BA,1,30.5,10.6,7.4,0.45
440448,Car,BA,6,31,22.5,23,2.72
440449,Unit,BA,1,30.3,7.5,10.7,0.44
440449,Car,BA,6,31.9,22.9,23.4,2.854
440450,Unit,BA,1,38.8,21.2,16.1,1.124
440451,Unit,BA,1,39,21.3,16.1,1.126
440452,Unit,BA,1,38.7,21.6,16.3,1.114
440453,Unit,BA,1,39.1,21.2,16.3,1.122
440454,Unit,BA,1,38,18,38,1.81
440455,Unit,BA,1,38,25,14,1.55
440461,Car,BA,4,31,24,15,2.21
440461,Unit,BA,1,30,7,10.5,0.52
440462,Car,BA,4,31.4,24.2,15.5,2.274
440462,Unit,BA,1,30.7,7.2,11.1,0.528
440463,Car,BA,4,31.6,24.4,15.4,2.322
440463,Unit,BA,1,30.8,7.2,11.2,0.538
440464,Car,BA,4,31.5,24.4,15.4,2.268
440464,Unit,BA,1,30.5,7.3,11,0.528
440472,Unit,BA,1,30.4,7.2,13,0.684
440472,Car,BA,4,31.5,28,15.2,2.942
440475,Unit,BA,1,30.6,7.1,13.2,0.664
440476,Unit,BA,1,14.9,24,37.3,1.402
440478,Unit,BA,1,30,35,40,1.4
440499,Unit,BA,1,14.1,9,19.7,0.576
440515,Unit,BA,1,8.3,3.3,6.8,0.082
440515,Car,BA,10,23.1,15.1,14.9,1.03
440767,Unit,BA,1,30,5.5,21,0.63
440767,Car,BA,20,55,32,44,12.3
441274,Unit,BA,1,20,5,5,0.15
441357,Unit,BA,1,23.5,1.4,12.9,0.028
441361,Car,BA,40,35.5,29,25.5,3.75
441361,Unit,BA,1,11,3,17,0.08
441364,Unit,BA,1,18.5,1.9,8.9,0.03
441373,Unit,BA,1,57.5,14,35.5,4.71
441451,Unit,BA,1,21,4,9,0.051
441459,Unit,BA,1,5.8,1.4,9.2,0.014
441516,Unit,BA,1,24.8,4.9,17.4,0.386
441516,Car,BA,20,49.7,21.5,26.9,8.454
441643,Pal,BA,16,120,96,80,98.5
441643,Unit,KO,1,83,68,18,15.32
441656,Unit,KO,1,50,25,29,23.59
441666,Car,BA,4,52.9,32.8,32.2,6.336
441666,Unit,BA,1,15.5,30.3,25.2,1.43
441666,Pal,KO,64,120,145,80,122
441686,Car,BA,10,37.5,10.5,13,0.66
441686,Unit,BA,1,36.5,1,8,0.053
441689,Unit,BA,1,4.5,0.4,4.5,0.005
441690,Car,BA,20,25,9.5,12.5,0.358
441690,Unit,BA,1,8,1,8,0.014
441695,Unit,BA,1,5.5,0.5,4.5,0.006
441700,Car,BA,20,38.5,7.5,17,0.93
441700,Unit,BA,1,23.8,5.9,17.9,0.082
441739,Unit,BA,1,12,3.4,13.4,0.066
441757,Unit,BA,1,23.5,2,16,0.203
441758,Car,BA,10,18,7,18,0.294
441758,Unit,BA,1,15,1,8,0.025
441772,Unit,BA,1,14,19,2,0.13
441802,Unit,KO,1,60,40,51,22.2
441802,Pal,KO,20,100,120,213,456
441826,Unit,KO,1,36,54,28,10.62
441841,Unit,BA,1,14.8,3.2,7.9,0.082
441841,Car,BA,100,41.3,32.8,33.9,8.984
441842,Unit,BA,1,15,3,8,0.11
441842,Car,BA,100,40.5,34,32,10.96
441843,Unit,BA,1,19.5,5.5,11.5,0.28
441850,Car,BA,70,25,21,19.5,1.664
441850,Unit,BA,1,14.9,1.9,8.8,0.02
441875,Unit,BA,1,52,32,6,2.7
441915,Unit,BA,1,18,8,14,0.13
441915,Car,BA,40,48,31,38,5.68
441968,Unit,BA,1,56,43.5,12.5,4.56
441968,Pal,KO,76,112.5,213,106,359
442007,Unit,BA,1,7.5,2.5,14.7,0.03
442007,Car,BA,50,39,15.5,26,2.12
442062,Car,BA,4,18.5,18.5,18.2,1.614
442062,Unit,BA,1,16.1,4.4,17.4,0.362
442114,Unit,BA,1,21.4,3.6,17.3,0.054
442262,Unit,BA,1,17.2,3.4,8.4,0.032
442262,Car,BA,60,50,28,19.5,2.62
442264,Unit,BA,1,21,8,15.5,0.22
442264,Car,BA,8,32.5,22.5,32,2.21
442296,Car,BA,20,35,25,22.5,3.14
442296,Unit,BA,1,18,5,12,0.13
442315,Unit,BA,1,23,9.5,10.5,0.462
442315,Car,BA,10,51,28.5,23,5.225
442325,Car,BA,10,44.9,22.6,33.1,6.956
442325,Unit,BA,1,19.1,6.4,20.5,0.634
442352,Unit,BA,1,26,32,11,1.03
442604,Unit,BA,1,17,20,6,0.4
442669,Unit,BA,1,40.3,3.6,27.3,0.912
442674,Car,BA,30,38.7,11,26.4,5.448
442674,Unit,BA,1,11.8,1.6,11.8,0.176
442678,Unit,BA,1,11.8,1.7,11.9,0.176
442678,Car,BA,30,39,12,26.5,6.32
442717,Car,BA,25,27,18,8,0.8
442717,Unit,BA,1,17,1.5,6,0.03
442732,Unit,BA,1,10,4.5,1.5,0.078
442732,Car,BA,6,11,7.5,5,0.49
442733,Unit,BA,1,8.5,3,4.5,0.189
442735,Unit,BA,1,10.5,4.5,1,0.112
442735,Car,BA,6,11,7.5,4.5,0.69
442742,Unit,BA,1,14,5,1.5,0.233
442742,Car,BA,6,15,9.5,5.5,1.426
442755,Car,BA,12,14,10,12.5,0.67
442755,Unit,BA,1,11.5,2,9.5,0.052
442755,Car,BA,240,64,22.5,30.5,14.11
442773,Car,BA,12,12.5,9.4,14.4,0.662
442773,Unit,BA,1,8.1,1.9,11.5,0.056
442822,Unit,BA,1,22.5,10,19.5,0.33
442822,Car,BA,20,51.5,48.5,41.5,7.56
442863,Unit,BA,1,32,6.5,26.5,1.38
442863,Car,BA,10,65,28,33.5,14.38
442952,Unit,BA,1,26,22,14,0.8
442954,Unit,BA,1,26,12,22,0.81
443459,Unit,BA,1,11.5,16,0.5,0.016
443469,Car,BA,40,46,28.5,32,6.24
443469,Unit,BA,1,8.5,13,4,0.13
443470,Unit,BA,1,14.1,5,20.5,0.196
443470,Car,BA,20,42,31.3,25.5,4.392
443478,Car,BA,6,13.5,4.5,10.5,0.37
443478,Unit,BA,1,11.5,9.5,1.5,0.056
443479,Unit,BA,1,11.5,9.5,1.5,0.126
443479,Car,BA,6,14,5.5,10.5,0.788
443480,Car,BA,12,13.5,12.5,10,0.583
443480,Unit,BA,1,11.5,9.5,2,0.045
443489,Unit,BA,1,12,8.5,0.5,0.01
443489,Car,BA,12,14.5,3,8.5,0.141
443490,Car,BA,12,14.5,3.5,9,0.188
443490,Unit,BA,1,12,8.5,0.5,0.014
443516,Unit,BA,1,20,2,20,0.165
443519,Unit,BA,1,15.9,4.6,16.5,0.196
443538,Unit,BA,1,59.1,4.5,37.5,0.43
443538,Car,BA,20,63.2,45.5,47.3,9.998
443542,Unit,BA,1,32.9,5.1,23.7,0.34
443542,Car,BA,20,43.3,33.8,29,7.342
443570,Pal,KO,154,120,110,80,77
443570,Unit,BA,1,35.8,13.6,11,0.462
443572,Unit,BA,1,36.8,9.9,10.3,0.424
443619,Unit,BA,1,19.1,6.4,6.6,0.128
443620,Unit,BA,1,19.1,6.4,6.7,0.126
443621,Unit,BA,1,6.6,6.3,19,0.132
443623,Unit,BA,1,6.2,6.9,19.2,0.202
443629,Car,BA,30,37,39,22.5,6.33
443629,Unit,BA,1,6.3,6.5,19.1,0.24
443631,Unit,BA,1,19.1,6.4,6.6,0.166
443649,Unit,BA,1,41,6,21.6,0.51
443653,Unit,BA,1,6.5,6.4,19.1,0.218
443655,Unit,BA,1,12.5,12.8,30.9,0.492
443655,Car,BA,9,39.5,40,32.5,4.86
443657,Car,BA,9,39.5,40,33,7.46
443657,Unit,BA,1,30.8,12.6,12.6,0.726
443660,Unit,BA,1,39.9,29.2,32.9,2.074
443663,Unit,BA,1,9.8,4.4,28.4,0.216
443669,Unit,BA,1,28.3,4.4,9.9,0.246
443669,Car,BA,10,32.5,31.5,24,3.12
443670,Unit,BA,1,9.6,4.4,28.4,0.234
443672,Unit,BA,1,28.4,4.5,9.9,0.238
443673,Unit,BA,1,9.8,4.4,28.4,0.282
443674,Car,BA,12,31.5,29.5,21.5,4.33
443674,Unit,BA,1,30.5,5.5,11,0.34
443675,Unit,BA,1,9.8,4.4,28.4,0.276
443676,Car,BA,12,32,29.5,21,3.72
443676,Unit,BA,1,9.8,4.4,28.5,0.278
443686,Car,BA,20,42,36.5,37,11.03
443686,Unit,BA,1,17.3,7.1,20.5,0.52
443703,Unit,BA,1,10,2,10,0.04
443720,Unit,BA,1,8.5,8.2,10.2,0.166
443720,Car,BA,100,51.5,44.5,34,19.147
443737,Unit,BA,1,9.5,1.9,6.8,0.014
443738,Unit,BA,1,7.1,2,11.5,0.01
443805,Unit,BA,1,14,11,5.5,0.12
443898,Unit,BA,1,19.6,3.7,6.2,0.118
443901,Car,BA,10,38.6,7.4,21.5,1.258
443901,Unit,BA,1,19.6,3.7,6.2,0.104
443923,Car,BA,10,74.2,16.8,34.7,5.56
443923,Unit,BA,1,22.4,13.5,33,0.462
444046,Unit,BA,1,13,3,8,0.08
444047,Unit,BA,1,23,3,10,0.048
444048,Unit,BA,1,17,6,15,0.24
444068,Car,BA,10,36,25.5,10,1.49
444068,Unit,BA,1,31.5,6.9,16.4,0.124
444074,Unit,BA,1,37.3,12.6,11.5,0.774
444074,Pal,KO,168,120,116,80,126
444077,Unit,BA,1,40,7,19,0.73
444078,Unit,BA,1,24.6,5.8,19.7,0.192
444078,Car,BA,4,46.5,21.8,12.2,0.976
444080,Car,BA,10,36,25.5,10,1.58
444080,Unit,BA,1,23,8,13,0.13
444093,Car,BA,25,46,31,20,10.186
444093,Unit,BA,1,16.1,6,19.8,0.472
444094,Unit,BA,1,13.5,8,13.5,0.35
444094,Car,BA,8,28,28.5,17,3.06
444096,Car,BA,10,21,12,15,1.19
444096,Unit,BA,1,10.5,4,7,0.1
444097,Car,BA,10,23,13,16.5,1.36
444097,Unit,BA,1,12.5,4.5,8.5,0.12
444098,Unit,BA,1,11.1,4.2,7.2,0.098
444098,Car,BA,10,21,12.5,15.2,1.142
444112,Car,BA,20,48.5,30,39.5,11.36
444112,Unit,BA,1,19,9.5,13.5,0.5
444126,Car,BA,20,37,27,27,2.87
444126,Unit,BA,1,12,20.5,5.5,0.12
444188,Car,BA,20,52,34.5,27.5,11.6
444188,Unit,BA,1,24,6.5,12.5,0.556
444276,Unit,BA,1,22,3,5,0.17
444277,Unit,BA,1,22,3,5,0.17
444376,Unit,BA,1,25,6,17,0.5
444376,Car,BA,20,56,26,37,10.96
444389,Unit,BA,1,41.5,18.6,16.4,1.882
444389,Car,BA,4,43.6,32.6,38.3,8.42
444390,Unit,BA,1,47.5,18,14.5,2.3
444390,Car,BA,4,49,32,37,10.33
444392,Unit,KO,1,73,34,49,21.8
444392,Pal,KO,10,120,185,100,233
444472,Unit,BA,1,26.5,3.5,11.1,0.12
444472,Car,BA,40,55.7,25.7,34.8,5.326
444490,Car,BA,40,44.8,29.9,30.6,3.324
444490,Unit,BA,1,5.2,5.1,30,0.082
444706,Unit,BA,1,33.8,13.8,12.3,0.638
444709,Unit,BA,1,34,11,14,0.68
444710,Unit,BA,1,34,12,14,0.94
444712,Unit,BA,1,34,11,13,0.97
444713,Unit,BA,1,34,12,13,0.95
444716,Unit,BA,1,34,11,14,1.104
444721,Car,BA,8,51,27,36,6.07
444721,Unit,BA,1,35,12,12,0.65
444738,Car,BA,10,53.5,44,34,11.11
444738,Unit,BA,1,37.5,19,14,1.066
444741,Pal,KO,50,120,85,80,74.5
444741,Unit,BA,1,37.5,19,14,1.332
444741,Car,BA,10,53,45,35,13.4
444754,Car,BA,8,60.8,41.9,32.3,9.998
444754,Unit,BA,1,29.3,9.4,29.9,1.114
444759,Unit,BA,1,43,6,21,1.1
444806,Unit,BA,1,10,3.8,10.1,0.072
444814,Unit,BA,1,10,10,4,0.066
444816,Unit,BA,1,9,4,10,0.062
444827,Unit,BA,1,10,4,10,0.064
444835,Unit,BA,1,15,5,10,0.11
444837,Unit,BA,1,15,5,10,0.11
444839,Unit,BA,1,10,5,15,0.11
444842,Unit,BA,1,10.2,4.9,15.1,0.116
444865,Unit,BA,1,34,13,11,0.48
444865,Car,BA,15,50.5,33,31.5,6.979
444869,Unit,BA,1,33.2,21.4,10.8,0.93
444869,Car,BA,10,56,45,35,10.71
444887,Unit,BA,1,39,12,27,1.98
444914,Unit,BA,1,33,10,11,0.95
444916,Unit,BA,1,10,3,7,0.03
444955,Unit,BA,1,15.5,4,7,0.14
444965,Unit,BA,1,13.5,3.5,8.5,0.07
444965,Car,BA,10,23,10,18,0.77
445049,Unit,BA,1,19.5,11.5,12.9,0.384
445059,Unit,BA,1,11.1,5.4,27,0.294
445059,Car,BA,20,46,28.5,27,6.56
445086,Unit,BA,1,10,1,10,0.046
445088,Unit,BA,1,23.5,23.5,20,2.6
445257,Unit,BA,1,19,9,11.5,0.91
445271,Unit,BA,1,8.2,4.4,15.1,0.122
445276,Unit,BA,1,17.2,4.4,11.2,0.268
445888,Unit,BA,1,20,3,20,0.045
445889,Unit,BA,1,20,5,20,0.15
445890,Unit,BA,1,20,10,20,0.305
445968,Car,BA,10,27,8,11,0.43
445968,Unit,BA,1,5.5,7,5.5,0.04
445976,Unit,BA,1,15.5,2.5,7.5,0.06
446135,Unit,KO,1,67,47,18,7.82
446142,Unit,BA,1,14.5,16,11,0.76
446189,Unit,BA,1,14.1,10.4,27.3,0.616
446189,Car,BA,20,56,53,31,12.794
446324,Car,BA,10,25.5,14.5,10,0.42
446324,Unit,BA,1,14,2.5,10,0.04
446326,Car,BA,8,37,15.5,17,1.1
446326,Unit,BA,1,16.5,4.5,14,0.12
446327,Car,BA,10,33.1,14.9,10.5,0.39
446327,Unit,BA,1,23.7,2.6,9.6,0.032
446751,Car,BA,10,10.5,14.8,27.6,0.462
446751,Unit,BA,1,9.6,2.8,14,0.04
446752,Unit,BA,1,9.6,2.7,14.1,0.038
446752,Car,BA,10,26,15,11,0.432
446753,Car,BA,10,26,15,11,0.43
446753,Unit,BA,1,14.5,3,10,0.04
446754,Unit,BA,1,13,5,15,0.22
446755,Unit,BA,1,9.5,2.7,14.1,0.038
446755,Car,BA,10,26.5,15,10.9,0.442
446758,Car,BA,8,37.2,15.6,17,1.032
446758,Unit,BA,1,14,4.9,16.2,0.128
446759,Car,BA,10,10.7,14.9,26.5,0.45
446759,Unit,BA,1,9.6,2.8,14.1,0.038
446762,Unit,BA,1,9.5,2.7,14.2,0.036
446762,Car,BA,10,26.1,14.8,10.5,0.418
446763,Car,BA,10,26,15,10,0.42
446763,Unit,BA,1,14,3,10,0.03
446764,Car,BA,10,26.1,14.8,10.6,0.498
446764,Unit,BA,1,33,2.7,34.5,0.042
446769,Car,BA,10,10.5,15,26,0.455
446769,Unit,BA,1,14,3,10,0.04
446770,Car,BA,10,26.6,14.9,10.7,0.456
446770,Unit,BA,1,9.5,2.9,14.1,0.04
446772,Unit,BA,1,15,2,10,0.04
446772,Car,BA,10,26,15,10,0.45
446773,Car,BA,8,37.2,15.6,17,1.23
446773,Unit,BA,1,14,4.7,16.2,0.14
446828,Car,BA,6,25.7,15,10.4,0.464
446828,Unit,BA,1,14,4.2,9.7,0.068
446829,Car,BA,10,38,31,17,5.63
446829,Unit,BA,1,37,3.4,16,0.516
446830,Unit,BA,1,14,3.2,9.6,0.042
446830,Car,BA,8,14.9,26.2,11,0.448
446831,Unit,BA,1,10,14,3,0.04
446831,Car,BA,8,26,14.5,10,0.4
446832,Unit,BA,1,9.8,3.2,14.1,0.04
446832,Car,BA,8,26.2,14.8,30.9,0.406
446833,Unit,BA,1,17.2,6.1,9.7,0.11
446833,Car,BA,4,26.9,15.1,11.7,0.498
446861,Unit,BA,1,36.5,22.5,20.5,2.66
446862,Unit,BA,1,29.1,11.4,37,2.3
446863,Unit,BA,1,32.9,13,38.1,2.618
446863,Pal,KO,48,80,120,115,151
446864,Unit,BA,1,37.9,13,23.1,1.644
446866,Unit,BA,1,20.8,11.6,37.3,1.57
446867,Unit,BA,1,37.2,12.7,24.7,1.86
446869,Car,BA,24,31.4,16.8,26.2,5.2
446869,Unit,BA,1,12.1,4.8,12.5,0.196
446933,Unit,BA,1,11.5,1,10,0.02
446955,Unit,BA,1,14.1,4.4,14.4,0.19
446976,Unit,BA,1,44,3,30,0.28
446976,Car,BA,10,43.5,29.5,3,3.4
446979,Car,BA,10,26,15,11,0.34
446979,Unit,BA,1,14.5,3,10,0.034
446983,Unit,BA,1,16,5.5,14,0.11
446983,Car,BA,8,37,15,17,0.99
446984,Car,BA,20,46,36.5,30.5,5.4
446984,Unit,BA,1,35,3,25,0.22
446985,Car,BA,10,26,15,11,0.34
446985,Unit,BA,1,14.5,3,10,0.034
446986,Unit,BA,1,14,2.6,9.6,0.034
446986,Car,BA,10,26.3,14.8,10.5,0.43
446988,Car,BA,10,26,14.5,10.5,0.42
446988,Unit,BA,1,10,14,2.5,0.03
446989,Unit,BA,1,16.5,14,4.5,0.13
446989,Car,BA,8,36,15.5,17,1.15
446991,Car,BA,10,26.2,14.9,11.1,0.414
446991,Unit,BA,1,9.5,2.5,14.2,0.032
446992,Unit,BA,1,14.1,2.5,9.6,0.038
446992,Car,BA,10,26.4,14.8,10.8,0.402
446993,Car,BA,10,26,15,10,0.39
446993,Unit,BA,1,14,2.5,9.5,0.03
446994,Car,BA,10,26,15,11,0.34
446994,Unit,BA,1,14.5,3,10,0.034
446996,Unit,BA,1,14,3,9.6,0.04
446996,Car,BA,10,26,14.5,10.5,0.47
446999,Car,BA,10,26,15,10,0.42
446999,Unit,BA,1,14,3,10,0.04
447001,Car,BA,8,36.5,15.5,17,1.17
447001,Unit,BA,1,16.5,4.5,14.5,0.13
447021,Unit,BA,1,24.1,10.8,39.8,0.458
447021,Car,BA,10,56.1,23.5,49.4,5.83
447036,Car,BA,40,35,37,25.5,4.15
447036,Unit,BA,1,17.5,7,12.5,0.09
447046,Car,BA,10,26,15,11,0.34
447046,Unit,BA,1,9.5,2.6,14.1,0.032
447048,Car,BA,10,25.8,14.8,10.8,0.396
447048,Unit,BA,1,9.6,2.7,14.1,0.03
447049,Unit,BA,1,9.6,4.1,14.1,0.056
447049,Car,BA,6,26.3,15,10.9,0.42
447051,Unit,BA,1,14,2.6,9.8,0.038
447051,Car,BA,10,26,11,15,0.454
447052,Unit,BA,1,15,3,10,0.04
447052,Car,BA,10,26,10,15,0.45
447053,Unit,BA,1,9.5,14,2.5,0.04
447053,Car,BA,10,26,14.5,10.5,0.46
447054,Unit,BA,1,15,3,10,0.04
447054,Car,BA,10,26,10,15,0.46
447055,Unit,BA,1,9.9,2.8,14.1,0.036
447055,Car,BA,10,26,15,10,0.42
447057,Car,BA,10,26,14.5,10.5,0.4
